"station_id","station_name","latitude","longitude","Date","E Coli Concentration ","Enterococcus Bacteria Concentration ","Air Temperature ","Water Temperature ","Turbidity "
"J40","James River at Buchanan",37.529933,-79.679078,2019-06-21 13:00:22,NA,NA,NA,NA,NA
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2019-06-21 13:00:23,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-06-21 13:00:25,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-06-21 13:00:26,NA,NA,NA,NA,NA
"J05","James River at Jamestown Beach",37.2239,-76.788613,2019-06-21 15:28:15,78,NA,28,28.1,7.63
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-06-22 11:40:00,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-06-22 11:40:01,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-06-22 11:40:02,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-06-22 11:40:03,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-06-22 11:40:04,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-06-22 11:40:05,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-06-22 11:40:06,NA,NA,NA,NA,NA
"J26","James River at Robious Landing",37.559211,-77.646665,2019-06-22 11:40:07,NA,NA,NA,NA,NA
"H02","Hampton River Marina",37.02097,-76.3434,2019-06-26 07:45:00,34,NA,26,26,NA
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-06-26 10:35:02,NA,NA,NA,NA,NA
"A08","Appomattox River at Farmville",37.307397,-78.388979,2019-06-26 10:35:03,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-06-26 10:35:05,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-06-26 10:35:11,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-06-26 10:35:12,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-06-26 10:35:13,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-06-26 10:35:14,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-06-26 10:35:15,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-06-26 10:35:16,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-06-26 10:35:17,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-06-26 10:35:18,NA,NA,NA,NA,NA
"J26","James River at Robious Landing",37.559211,-77.646665,2019-06-26 10:35:19,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-06-26 10:35:20,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-06-26 10:35:21,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-06-26 10:35:22,NA,NA,NA,NA,NA
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2019-06-26 10:35:23,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-06-26 10:35:25,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-06-26 10:35:26,NA,NA,NA,NA,NA
"J03","James River at Riverside Beach",37.04682,-76.4991,2019-06-27 08:18:18,34,NA,23.8,26,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-06-27 10:30:38,67,NA,28.8,26.7,3.73
"J10","James River at 14th Street",37.530947,-77.431925,2019-06-27 10:40:00,134,NA,30.1,28.5,3.37
"J30","James River at Scottsville",37.797533,-78.49055,2019-06-27 12:05:00,0,NA,31.1,27.6,3.24
"J22","James River at 42nd Street",37.52677,-77.475694,2019-06-27 12:28:00,0,NA,31,30.3,2.49
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-06-27 13:45:35,100,NA,22.7,22.4,NA
"C01","Chickahominy at Chickahominy Riverfront Park",37.264742,-76.874715,2019-06-27 18:55:42,4,NA,28,28.2,6.29
"J05","James River at Jamestown Beach",37.2239,-76.788613,2019-06-27 19:03:08,13,NA,29.5,28.2,6.18
"A01","Appomattox River at City Point",37.316523,-77.273569,2019-06-27 19:07:19,0,NA,32.2,30.5,7.62
"J04","James River at Denbigh Boat Ramp",37.12364,-76.5685,2019-06-27 19:13:43,0,NA,28,27,NA
"DC01","Deep Creek",37.08028,-76.5231,2019-06-27 19:16:29,34,NA,26.3,26,NA
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2019-06-28 10:30:00,0,NA,NA,NA,2.58
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-06-28 15:00:02,NA,NA,NA,NA,NA
"A08","Appomattox River at Farmville",37.307397,-78.388979,2019-06-28 15:00:03,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-06-28 15:00:04,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-06-28 15:00:05,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-06-28 15:00:06,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-06-28 15:00:07,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-06-28 15:00:08,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-06-28 15:00:09,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-06-28 15:00:10,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-06-28 15:00:11,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-06-28 15:00:12,NA,NA,NA,NA,NA
"J26","James River at Robious Landing",37.559211,-77.646665,2019-06-28 15:00:13,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-06-28 15:00:14,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-06-28 15:00:15,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-06-28 15:00:16,NA,NA,NA,NA,NA
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2019-06-28 15:00:17,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-06-28 15:00:18,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-06-28 15:00:19,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-06-28 17:19:19,34,NA,34.5,28.1,4.84
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-07-03 01:15:33,867,NA,22.9,28,NA
"J03","James River at Riverside Beach",37.04682,-76.4991,2019-07-04 06:00:00,34,NA,25.8,28,NA
"DC01","Deep Creek",37.08028,-76.5231,2019-07-04 07:28:00,300,NA,26.7,29,NA
"J26","James River at Robious Landing",37.559211,-77.646665,2019-07-04 09:31:00,0,NA,29.7,31.6,1.64
"J25","James River at Maidens",37.6661,-77.888811,2019-07-04 10:45:00,67,NA,29,29.4,1.2
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-07-04 10:51:55,34,NA,29.9,29.3,2.15
"J22","James River at 42nd Street",37.52677,-77.475694,2019-07-04 11:05:00,0,NA,31.4,30.9,2.42
"J30","James River at Scottsville",37.797533,-78.49055,2019-07-04 11:40:00,67,NA,30,29.4,2.65
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-07-04 11:54:00,34,NA,31.3,31.6,2.15
"J10","James River at 14th Street",37.530947,-77.431925,2019-07-04 14:36:00,67,NA,33.6,32.1,2.44
"C01","Chickahominy at Chickahominy Riverfront Park",37.264742,-76.874715,2019-07-05 15:55:58,9.8,NA,29,28.8,8.18
"P05","Powhatan Creek",37.237651,-76.768367,2019-07-05 16:15:32,547.5,NA,30,28.9,3.24
"A01","Appomattox River at City Point",37.316523,-77.273569,2019-07-05 16:33:09,0,NA,28,30.1,8.74
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-07-08 10:00:00,NA,NA,NA,NA,NA
"A08","Appomattox River at Farmville",37.307397,-78.388979,2019-07-08 10:00:00,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-07-08 10:00:00,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-07-08 10:00:00,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-07-08 10:00:00,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-07-08 10:00:00,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-07-08 10:00:00,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-07-08 10:00:00,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-07-08 10:00:00,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-07-08 10:00:00,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-07-08 10:00:00,NA,NA,NA,NA,NA
"J26","James River at Robious Landing",37.559211,-77.646665,2019-07-08 10:00:00,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-07-08 10:00:00,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-07-08 10:00:00,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-07-08 10:00:00,NA,NA,NA,NA,NA
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2019-07-08 10:00:00,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-07-08 10:00:00,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-07-08 10:00:00,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-07-11 09:10:00,0,NA,29.5,29.7,1.93
"J04","James River at Denbigh Boat Ramp",37.12364,-76.5685,2019-07-11 10:00:00,0,NA,26,29,NA
"A01","Appomattox River at City Point",37.316523,-77.273569,2019-07-11 10:00:00,0,NA,32.4,30.3,7
"J03","James River at Riverside Beach",37.04682,-76.4991,2019-07-11 10:00:00,34,NA,27,28,NA
"DC01","Deep Creek",37.08028,-76.5231,2019-07-11 10:00:00,34,NA,28,27,NA
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-07-11 10:00:00,34,NA,31.9,27.9,1.34
"J25","James River at Maidens",37.6661,-77.888811,2019-07-11 10:05:00,0,NA,27.6,27.7,3.71
"J22","James River at 42nd Street",37.52677,-77.475694,2019-07-11 10:08:00,100,NA,31.1,29.4,2.17
"J26","James River at Robious Landing",37.559211,-77.646665,2019-07-11 10:31:00,0,NA,30.8,30.4,2.51
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-07-11 11:27:00,0,NA,30,29.3,4.85
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-07-11 12:08:00,0,NA,31.3,29.7,3.76
"J30","James River at Scottsville",37.797533,-78.49055,2019-07-11 13:00:00,34,NA,29.1,28.6,3.12
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-07-11 15:08:46,NA,NA,32.6,28.4,NA
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2019-07-12 10:30:00,67,NA,28,26.4,2.42
"C01","Chickahominy at Chickahominy Riverfront Park",37.264742,-76.874715,2019-07-12 14:49:52,9.5,NA,28,28.6,6.58
"P05","Powhatan Creek",37.237651,-76.768367,2019-07-12 15:04:00,128.1,NA,29,28,0.9
"J05","James River at Jamestown Beach",37.2239,-76.788613,2019-07-12 15:17:19,9.6,NA,28.5,29.4,9.06
"J10","James River at 14th Street",37.530947,-77.431925,2019-07-13 19:55:42,67,NA,30.4,29.8,3.73
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-07-17 15:15:14,NA,NA,30.7,29.1,NA
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-07-17 19:00:02,NA,NA,NA,NA,NA
"A08","Appomattox River at Farmville",37.307397,-78.388979,2019-07-17 19:00:03,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-07-17 19:00:04,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-07-17 19:00:05,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-07-17 19:00:06,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-07-17 19:00:07,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-07-17 19:00:08,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-07-17 19:00:09,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-07-17 19:00:10,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-07-17 19:00:11,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-07-17 19:00:12,NA,NA,NA,NA,NA
"J26","James River at Robious Landing",37.559211,-77.646665,2019-07-17 19:00:13,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-07-17 19:00:14,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-07-17 19:00:15,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-07-17 19:00:16,NA,NA,NA,NA,NA
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2019-07-17 19:00:17,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-07-17 19:00:18,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-07-17 19:00:19,NA,NA,NA,NA,NA
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2019-07-18 00:00:00,200,NA,28,27.7,3.81
"J26","James River at Robious Landing",37.559211,-77.646665,2019-07-18 06:30:00,0,NA,26.4,32,3.35
"J04","James River at Denbigh Boat Ramp",37.12364,-76.5685,2019-07-18 07:00:17,200,NA,27,31,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-07-18 09:22:00,63.8,NA,28.7,28.1,2.75
"A02","Appomattox River at Hopewell",37.311187,-77.297991,2019-07-18 10:00:00,3,NA,30,32.2,30.04
"DC01","Deep Creek",37.08028,-76.5231,2019-07-18 10:00:00,34,NA,38,30,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-07-18 10:00:00,34,NA,30.7,29.1,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-07-18 10:12:00,0,NA,28.8,29.1,2.84
"J35","James River at Lynchburg",37.41605,-79.13675,2019-07-18 10:50:00,0,NA,31.8,27.6,2.53
"J05","James River at Jamestown Beach",37.2239,-76.788613,2019-07-18 10:56:00,172.2,NA,NA,86.2,7.42
"A08","Appomattox River at Farmville",37.307397,-78.388979,2019-07-18 11:08:00,34,NA,30.5,27.5,3.8
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-07-18 11:12:00,0,NA,31,31.2,3.34
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-07-18 11:15:53,68,NA,32.6,29.2,10.24
"J40","James River at Buchanan",37.529933,-79.679078,2019-07-18 12:00:00,33,NA,33.6,26.1,4.66
"J30","James River at Scottsville",37.797533,-78.49055,2019-07-18 12:20:00,0,NA,32.8,30.1,1.47
"C01","Chickahominy at Chickahominy Riverfront Park",37.264742,-76.874715,2019-07-19 10:25:00,1,NA,NA,NA,8.45
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-07-19 12:30:02,NA,NA,NA,NA,NA
"A08","Appomattox River at Farmville",37.307397,-78.388979,2019-07-19 12:30:03,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-07-19 12:30:04,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-07-19 12:30:05,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-07-19 12:30:06,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-07-19 12:30:07,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-07-19 12:30:08,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-07-19 12:30:09,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-07-19 12:30:10,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-07-19 12:30:11,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-07-19 12:30:12,NA,NA,NA,NA,NA
"J26","James River at Robious Landing",37.559211,-77.646665,2019-07-19 12:30:13,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-07-19 12:30:14,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-07-19 12:30:15,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-07-19 12:30:16,NA,NA,NA,NA,NA
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2019-07-19 12:30:17,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-07-19 12:30:18,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-07-19 12:30:19,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-07-19 16:55:10,34,NA,33.7,30.9,3.15
"J10","James River at 14th Street",37.530947,-77.431925,2019-07-19 16:59:43,0,NA,30.3,31.5,2.25
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-07-19 17:00:57,67,NA,39.1,31.2,2.48
"J03","James River at Riverside Beach",37.04682,-76.4991,2019-07-21 03:49:29,100,NA,27,25,100
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-07-24 09:00:02,NA,NA,NA,NA,NA
"A08","Appomattox River at Farmville",37.307397,-78.388979,2019-07-24 09:00:03,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-07-24 09:00:04,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-07-24 09:00:05,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-07-24 09:00:06,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-07-24 09:00:07,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-07-24 09:00:08,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-07-24 09:00:09,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-07-24 09:00:10,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-07-24 09:00:11,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-07-24 09:00:12,NA,NA,NA,NA,NA
"J26","James River at Robious Landing",37.559211,-77.646665,2019-07-24 09:00:13,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-07-24 09:00:14,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-07-24 09:00:15,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-07-24 09:00:16,NA,NA,NA,NA,NA
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2019-07-24 09:00:17,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-07-24 09:00:18,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-07-24 09:00:19,NA,NA,NA,NA,NA
"J26","James River at Robious Landing",37.559211,-77.646665,2019-07-25 00:00:00,100,NA,28,28.1,1.88
"J04","James River at Denbigh Boat Ramp",37.12364,-76.5685,2019-07-25 07:44:16,100,NA,23,26,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-07-25 09:51:00,0,NA,20.4,25.6,3.94
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-07-25 10:15:14,100,NA,28.9,27.4,2.58
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2019-07-25 10:55:00,33,NA,24.5,25.2,2.2
"J35","James River at Lynchburg",37.41605,-79.13675,2019-07-25 11:20:00,0,NA,28.2,25.8,2.99
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-07-25 11:58:00,167,NA,25.8,27.5,1.89
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-07-25 12:15:00,200,NA,30.2,27.9,1.86
"J10","James River at 14th Street",37.530947,-77.431925,2019-07-25 12:29:00,67,NA,28.1,26.6,2.05
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-07-25 13:14:00,34,NA,27.7,28.8,2.09
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-07-26 10:00:02,NA,NA,NA,NA,NA
"A08","Appomattox River at Farmville",37.307397,-78.388979,2019-07-26 10:00:03,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-07-26 10:00:05,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-07-26 10:00:11,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-07-26 10:00:12,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-07-26 10:00:13,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-07-26 10:00:14,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-07-26 10:00:15,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-07-26 10:00:16,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-07-26 10:00:17,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-07-26 10:00:18,NA,NA,NA,NA,NA
"J26","James River at Robious Landing",37.559211,-77.646665,2019-07-26 10:00:19,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-07-26 10:00:20,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-07-26 10:00:21,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-07-26 10:00:22,NA,NA,NA,NA,NA
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2019-07-26 10:00:23,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-07-26 10:00:25,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-07-26 10:00:26,NA,NA,NA,NA,NA
"A08","Appomattox River at Farmville",37.307397,-78.388979,2019-07-26 13:34:45,0,NA,21.9,21.6,6.11
"DC01","Deep Creek",37.08028,-76.5231,2019-07-26 18:04:54,367,NA,25,26,35
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-07-31 10:00:02,NA,NA,NA,NA,NA
"A08","Appomattox River at Farmville",37.307397,-78.388979,2019-07-31 10:00:03,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-07-31 10:00:05,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-07-31 10:00:11,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-07-31 10:00:12,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-07-31 10:00:13,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-07-31 10:00:14,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-07-31 10:00:15,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-07-31 10:00:16,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-07-31 10:00:17,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-07-31 10:00:18,NA,NA,NA,NA,NA
"J26","James River at Robious Landing",37.559211,-77.646665,2019-07-31 10:00:19,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-07-31 10:00:20,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-07-31 10:00:21,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-07-31 10:00:22,NA,NA,NA,NA,NA
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2019-07-31 10:00:23,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-07-31 10:00:25,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-07-31 10:00:26,NA,NA,NA,NA,NA
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2019-08-01 10:45:00,167,NA,26.7,25.3,2.75
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-08-01 11:01:00,134,NA,27.2,28.4,2.3
"J25","James River at Maidens",37.6661,-77.888811,2019-08-01 11:30:08,NA,NA,25.9,27.9,1.9
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-08-01 12:04:00,134,NA,28.8,30.4,1.37
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-08-01 12:13:00,34,NA,33.1,28.9,2.13
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-08-01 12:20:00,100,NA,28.4,29.9,1.72
"J10","James River at 14th Street",37.530947,-77.431925,2019-08-01 12:28:00,0,NA,29.8,29.7,2.04
"J03","James River at Riverside Beach",37.04682,-76.4991,2019-08-01 12:40:27,100,NA,26,28,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-08-01 12:41:00,34,NA,30.5,29.3,2.57
"DC01","Deep Creek",37.08028,-76.5231,2019-08-01 13:37:03,100,NA,29,29,2.1
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-08-02 10:00:02,NA,NA,NA,NA,NA
"A08","Appomattox River at Farmville",37.307397,-78.388979,2019-08-02 10:00:03,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-08-02 10:00:05,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-08-02 10:00:11,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-08-02 10:00:12,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-08-02 10:00:13,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-08-02 10:00:14,NA,NA,NA,NA,NA
